date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:45	133711/133711	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:03%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/job-for-you.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/job-for-you.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:46	7284/7284	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:00%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand9.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand9.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:47	8056/8056	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:53%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand10.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand10.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:48	458194/458194	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:21%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/women.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/women.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:48	85947/85947	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:03%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/job-hover.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/job-hover.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:48	5295/5295	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:54%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand11.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand11.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:49	9493/9493	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:54%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand12.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand12.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:51	11833/11833	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:53%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand1.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand1.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:51	9444/9444	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:55%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand2.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand2.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:51	3623/3623	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:56%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand3.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand3.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:52	10194/10194	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:57%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand4.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand4.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:52	6740/6740	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:57%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand5.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand5.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:52	7410/7410	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:58%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand6.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand6.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:52	6725/6725	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:59%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand7.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand7.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:53	8039/8039	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:00%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/brand8.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/brand8.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:54	26827/26827	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:11%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/testimonial-images.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/testimonial-images.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:55	22830/22830	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:07%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/testimonial-image2.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/testimonial-image2.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:55	26351/26351	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:12%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/Testimonial-Images6.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/Testimonial-Images6.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:55	26350/26350	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:09%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/testimonial-image3.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/testimonial-image3.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:56	29769/29769	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:12%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/Testimonial4.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/Testimonial4.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:56	24607/24607	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:09%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/Testimonial-Image5.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/Testimonial-Image5.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:57	83751/83751	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:50%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/blog-1.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/blog-1.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:58	76681/76681	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:51%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/blog-3.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/blog-3.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:58	2658/2658	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:05%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/jobLogo-footer.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/jobLogo-footer.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:58	21256/21256	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Mar%202021%2009:36:49%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/js/popper.min.js	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/js/popper.min.js	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:58	89475/89475	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Mar%202021%2009:31:33%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/js/jquery.min.js	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/js/jquery.min.js	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:59	78906/78906	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:51%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/blog-2.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/blog-2.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:59	60044/60044	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Mar%202021%2009:30:06%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/js/bootstrap.min.js	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/js/bootstrap.min.js	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:33:59	293120/293120	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:07%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/Testimonial-Background.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/Testimonial-Background.png	(from https://ocsolutions.co.in/html/jobportal/new/index.html)
11:34:00	11884/11884	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:40%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/error/background.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/error/background.png	(from https://ocsolutions.co.in/html/jobportal/new/css/stylesheet.css)
11:34:00	68752/68752	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:31%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/profile/banner.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/profile/banner.png	(from https://ocsolutions.co.in/html/jobportal/new/css/stylesheet.css)
11:34:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2009:29:37%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/css/font-awesome.min.css)
11:34:04	251670/251670	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:23%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/coming-soon/banner.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/coming-soon/banner.png	(from https://ocsolutions.co.in/html/jobportal/new/css/stylesheet.css)
11:34:04	87553/87553	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:18%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/job-listing/banner.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/job-listing/banner.png	(from https://ocsolutions.co.in/html/jobportal/new/css/stylesheet.css)
11:34:05	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Mar%202021%2009:29:37%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/css/font-awesome.min.css)
11:34:07	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2023%20Mar%202021%2009:29:38%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/css/font-awesome.min.css)
11:34:07	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Mar%202021%2009:29:37%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/css/font-awesome.min.css)
11:34:08	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Mar%202021%2009:29:42%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/css/font-awesome.min.css)
11:34:08	1209411/1209411	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:38:04%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/home/first-banner.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/home/first-banner.png	(from https://ocsolutions.co.in/html/jobportal/new/css/stylesheet.css)
11:34:10	234240/234240	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:12%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/categories/banner.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/categories/banner.png	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
11:34:11	153840/153840	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:17%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/categories/sl-2.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/categories/sl-2.png	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
11:34:11	134634/134634	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:16%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/categories/sl-1.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/categories/sl-1.png	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
11:34:11	134173/134173	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:20%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/categories/sl-3.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/categories/sl-3.png	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
11:34:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jan%202023%2006:04:10%20GMT	https://ocsolutions.co.in/html/jobportal/new/blog-details.html	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/blog-details.html	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
11:34:12	83751/83751	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:13%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/categories/blog-1.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/categories/blog-1.png	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
11:34:12	78906/78906	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:13%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/categories/blog-2.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/categories/blog-2.png	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
11:34:13	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Mar%202021%2009:29:38%20GMT	https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/assets/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://ocsolutions.co.in/html/jobportal/new/assets/font-awesome/css/font-awesome.min.css)
11:34:14	76681/76681	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Mar%202021%2009:37:16%20GMT	https://ocsolutions.co.in/html/jobportal/new/images/categories/blog-3.png	C:/Users/shubh/Downloads/Jobportal/ocsolutions.co.in/html/jobportal/new/images/categories/blog-3.png	(from https://ocsolutions.co.in/html/jobportal/new/categories.html)
